inflexible_50,79.27314176391874,76.05085487304628,84.44944955256612,84.27145884362272,82.62619777692365,75.9903142701048,92.56158992804296,83.76678815239376,74.89301010709725,83.31804872952448,79.67528008273617,78.97020821455287,83.67568028189456,87.35482023329014,82.19552733869737,78.5786904634589,84.64761111171937,81.86323260551917,89.6826302159015,86.81208933419155,87.23309485321893,81.54930194886623,82.23194972230587,78.79833517778017,84.91264298872113,82.14036708777863,82.48130609986035,83.998301327331,80.79002301818637,76.88150065663207,81.32980798951134,74.51631244512956,81.02951557025472,88.16264197443184,77.28775506764299,78.11737350226348,94.21025501327115,88.46958510092585,79.21456830475084,77.31752312537992,79.83392183667235,81.28429163302341,75.71308213483682,78.18835851531755,88.59506846995855,76.62239221012815,80.62565943642767,87.36236125281951,84.23900342156264,87.41742488876453,88.1794514483756,77.35335403948996,89.47008079767153,78.19631669474091,84.8828696358521,85.04479027820796,74.51116796923837,75.56079513353167,84.51669001868785,94.76349010939873,77.29420106253329,79.34404178153942,82.96020288411836,85.22584151041507,87.14717397064184,78.98092094166175,84.90578782546545,82.81713711520977,87.55125670571496,83.98628524489321,78.97261430521166,80.13742750163192,88.15458876729231,81.53706881247531,82.05043527875262,82.20677659822404,81.07833086921114,78.35306760282512,80.20194766441647,82.83632092660807,77.76494539244948,97.12811732361813,85.36041349120693,79.8869208745663,86.01657359897696,85.26093138792548,77.6295187300369,84.31005872500563,89.6926500425344,91.81470586543435,78.07773600198104,81.95125148345298,76.80189260711228,79.0709693937284,78.74796163254162,86.81031394093337,77.83282240163985,78.00709895482484,85.17308494009656,83.6048394803142,78.80930475589082,81.60998161124415,80.17745554652384,75.79970298963826,83.83062051956753,79.36397947130038,78.66477371981654,76.8591274224829,85.15695637315407,80.97319015594898,74.36250651518611,76.42239999930955,87.16132068114304,86.06830203133467,79.40243245500996,83.37607201825728,76.459364917765,76.26734126417917,82.19719361936802,85.43648006665983,90.85124735323234,77.68615957705094,84.28598868887694,82.78994969290792,81.26066633455365,81.21080512345384,86.255437450608,84.65193394462732,86.44994283068714,89.20425538372965,88.22630979367999,81.92264086354295,79.47195155490111,73.42949747426884,84.82098640473811,78.14362524240416,83.35875482811252,80.60673301547673,77.04949145179523,79.70658480524189,81.40548480616525,81.1957880967583,81.5250287014151,78.1190115659933,84.5839520085856,92.19552873049679,79.86375953661212,83.66604535719463,78.74974608216353,81.09805715026909,81.67615387107838,91.53181580847448,80.62837627741247,77.49570069112839,79.19688988358503,82.59489602426491,76.37595949147224,80.60005551835363,83.99268734739364,91.04645191144911,75.72505339605775,75.55149328019118,93.1078956424785,84.41058528053547,85.62469255676898,93.05688701702906,81.3944085656372,78.48773658968099,91.44670813503309,79.7130908374126,80.93471676889985,77.93052801964487,86.77954830575956,84.90568997163524,80.0739519983637,76.92489656676256,87.26802680378617,77.26800434368968,84.59945133873805,82.48182329556924,98.34660035635228,89.66929493504689,84.85170985576916,79.85520097943491,76.46038782761934,86.90652890853535,80.09514834286931,91.52643697370684,87.11434957422918,81.7357596750086,78.8486711427833,79.81179099121601,85.30745641858971,89.07282764116084,83.9180713540719,95.42180420343986,90.91139391634773,85.12474882671565,92.2238978805885,83.5865630050182,81.69723357410864,94.02382702284342,86.83982233975824,80.00792948251271,80.56543778606616,83.1559283727656,77.38059734540172,80.92189853376803,83.35646477447995,86.56789149026484,79.15313921950263,82.21274796108668,78.12820225245687,88.36484657216099,84.81174704252558,76.43840350594952,82.25118314403625,80.20409991980297,86.50023003584268,79.850019578951,82.92658171645945,78.41203328670511,75.94668249889014,85.32399633278962,79.0804408856925,77.35398610034565,78.0409896225491,76.18679212227977,91.23093718464575,84.72525387095186,81.23541945528976,81.49539642665879,81.25321926982915,79.80465037656072,89.63976475287679,88.27390061786974,76.82383211504737,78.5750892486231,92.51800129593673,92.51002047602975,83.75879839728088,82.55824864209262,87.4565384018875,93.44319190988993,92.2114159124067,86.20325582351872,84.49139823898047,83.24779563660373,84.03097114533811,82.34480449400476,80.7553324205616,81.26179434050933,91.98833110949587,85.49326214372596,81.78702396732595,84.19433592771239,74.77876444939588,80.28705522557641,84.54447445619884,87.18854136854809,81.0055119763185,104.56081178980354,79.59251597921758,85.97576972402919,83.60351051602429,93.17070626237599,91.90113496965098,78.78741206067767,79.52232740380134,78.337068396285,83.80204606854268,74.86321997228072,75.96870504703729,80.97319881578862,75.77970021468427,85.03218707459088,90.21615088608146,76.74252521412804,78.22576503696615,77.49849983400583,83.90443806557649,75.30210842887682,84.26884496340337,77.57940809823604,76.6782113772498,81.11897975212152,86.96347019946671,77.85524183998945,78.60919490117776,77.69446312228656,82.86483637690438,82.88977737286177,77.488809533746,81.5133079351699,85.25692532248796,81.96010491175572,74.76410315324628,88.71467209253483,76.30474044773123,84.35635276510294,94.68561187243687,77.52144488998903,76.21683498380182,75.8007349896025,78.32460164451179,77.85738941528959,79.48204490294586,82.0230757575335,88.68105162227856,75.18792524583867,86.44465541638536,92.89825787677113,79.37441482742985,88.28885117832323,83.02052106314211,81.71621902638805,74.95077275893185,81.09353361692007,76.34715938929271,82.43107085452664,79.5887231271241,79.91740148078974,83.08321185262636,79.88772640575814,75.51894187678133,81.15620221777141,75.98410792122188,82.83103651575325,79.3463460042055,84.47345698555364,79.176306559948,80.74859562364209,77.09741704889102,90.929717334428,81.73527802082859,79.57835078356709,84.65009759730785,78.71894955865962,75.1536359900625,75.17591304337645,89.95915285200904,79.60051668515678,85.92993138380962,81.4968652361622,76.72848050862702,79.9009929438492,87.32677726412372,79.56742639246423,77.6970222058078,78.85346457682044,94.50508678943257,82.54093139643578,93.2711090010304,85.20450111927991,77.03474899876068,81.85998188056007,83.39756996900203,76.7516120534773,87.45914699321762,90.5666400851226,77.9687403107513,75.56087802704901,77.77414608924958,82.3599051802182,76.56649003552582,89.3770503321838,76.75663042883053,76.48401966552831,80.31471165660143,82.94569297251617,82.86874819228049,89.07169418640052,87.00491208123682,80.50917458066019,86.20736710912172,83.80501576695626,79.36155273541178,88.52618610436886,81.9430812801182,88.60744339930834,89.40457155595283,80.68219273589648,83.01109463385322,78.61386511622622,80.2889667532392,76.15160213056956,86.69442179714258,86.01497959873952,76.38147630333712,76.4171211533526,83.3726337628494,85.45438594600868,77.87715528644117,79.3965243944852,79.66940216888429,82.97320961914635,78.7941882131809,76.65515314877568,80.12919636704987,79.02526047524765,80.47694836793022,79.08068101479985,98.62367271701056,85.5986921812984,77.2824028145908,78.9771648450605,77.1504138388746,76.66602378866604,76.92419778403956,87.67489261521807,82.45309064602128,85.01217471932661,82.15984938849664,75.71271949009517,78.82308045932443,75.81482217305098,76.63094781092325,79.80281380868308,81.25908656897322,75.67826217575498,77.73083255799241,78.735623246596,85.1303346067256,74.90334767841964,76.61510275157386,80.27263826943562,82.90659706292332,81.82752767862506,88.03971502268928,77.79901561424138,80.60641671839147,89.69126907933735,85.64292477628442,87.35951464647871,79.29010233662275,82.09717995294562,77.42762603297416,84.258515907052,81.58925031973376,89.18594560981592,83.26034085661445,89.16142815294923,78.7400550632291,86.52013774925362,80.49168807081185,85.81585907275648,79.19398593771199,83.98805466212282,82.47433623896804,81.07982101497923,76.63160911281894,80.50849376455415,95.03485629403859,77.21938230040648,81.50252728892801,80.6413801124866,86.08212032845366,76.63776759311419,79.287531861832,74.30254971340536,81.0044795284579,80.19180006944762,89.75934850612073,85.19044189559122,77.2936911075438,86.5130392211305,78.38068774121614,83.5103234212121,77.49949195927948,87.53529651175002,75.20672252935421,74.92505989367127,87.34519332903962,88.21184783214972,79.71070728255711,80.0274331177127,79.31850346153662,77.72259192378031,82.28313467676318,81.98622882955266,84.03160545553595,86.58595055164614,79.84646704418354,80.23829007888689,83.126362427538,74.44463186053441,83.76164593642862,86.49471794910416,81.99419207993017,79.3589384182017,75.87780771658585,79.07631798503093,77.14606625936129,79.82652255914635,80.01321198754027,81.9050132020582,81.71174257441476,80.12677996445886,74.72634014122792,86.11212777489126,87.48569374453457,78.72276933717534,80.02673318996429,76.16808323809703,89.43250567863053,84.1045498595985,78.60442685552522,80.65265631668443,77.7277076722157,86.03070537627484,75.72179390767526,87.83408763523259,87.3426208734469,77.70881001964722,84.85215046168696,83.03780099461251,73.91155833567065,79.25460332019996,76.86870293211517,83.41110485814389,80.46413798297222,78.45955265928202,90.14090228953877,88.54642915250055,87.35080208894271,79.33612519907193,80.50757068210198,87.31157155402705,88.69758341179501,82.27142494340018,74.83685795546454,76.86299430998776,76.63872869090902,87.41185564630953,106.26402527927672,80.61176702749688,76.33933409764309,85.80295672242099,84.62868186539554,91.95185888311968,81.07595730486422,87.85259316308886,77.7587500732884,83.5784578260307,75.53842523026026,84.40942488150894,79.24452884967121,79.55090540669039,84.93311954750627,86.36175143772412,85.30465675597499,93.27364685028854,88.73157419684703,77.44757525881953,83.71817503041596,80.61741845361009,87.42694298022464,82.0591038547086,87.92953615313101,82.24601437681227,85.50055416164875,86.65473561862139,87.51016257625436,86.02630534720954,78.88072231259065,86.27068184679905,77.35719964926982,77.16465580174953,79.36630349324906,86.57135283878263,76.7323426000487,82.93099601109077,80.91886468684429,86.82172825735238,81.98191420898316,86.66873218359144,79.02858330605669,80.89650103424988,84.89791797899338,78.6289834224985,97.4965561697559,79.84003301135387,85.2588854077885,82.66892487651039,81.2410158202335,81.73551319493053,78.91138802406725,82.17840472155673,80.58056594772182,79.93449852355381,92.99655675704696,76.271706581299,77.43755012355692,82.3013691054831,83.14974199840555,85.34550457589718,77.64102154768132,80.54294233730585,81.26687505191252,81.38267628611081,75.57038828332995,87.56670013429732,80.54333422070734,81.05390724583133,80.0153480405781,76.71125016046224,78.82347416531717,92.16205336249658,81.07194808906398,80.18064691341534,81.7817521891416,80.6759483517008,85.63191146914887,82.82746625564344,80.93762435209769,81.4299400508557,81.60133335000566,79.99823839678957,78.7619278674321,90.49449981998325,84.03071356914634,87.20481268271058,85.06419275693897,82.38666463201483,75.49604124653703,92.58840271638188,82.91277890559351,79.05139620347308,85.28737517175338,77.22483490607645,84.6957922638536,74.51530181620757,80.88522859782702,78.07955988282336,92.7670931375496,84.10557358619228,79.73992890673259,86.83275919674453,77.00740507547596,75.62790102361353,84.42956341934203,84.38295460842848,87.55469552572023,85.43760851574513,100.84687787205007,83.4757752356454,78.81838016585226,80.88240149018438,75.05186796888819,77.79789741227717,85.11137943891268,84.62085326523648,78.07103865213888,88.7467754228903,82.7134274003175,79.75076581701754,77.14131110546776,73.51881888390456,74.36187764537456,84.79022215629494,82.79960062190122,90.15860403768467,86.08311439537691,85.2258514228596,81.0953654506453,76.69918400688668,84.97468955388881,86.6553263490795,81.68796238662526,82.7976084442706,76.38101885222545,77.14085430270794,78.15792651923398,79.27693660612752,85.6414102600814,79.97830176982868,82.08847332820123,78.84601056914917,85.7423832660753,86.40639180856687,77.3661091377763,89.70711276198963,87.29697439364013,82.53824243086083,84.7570144534898,82.48804598628176,85.75072985243114,78.43529114702552,74.49365187591664,87.32802571793391,78.93561075634712,84.05236100014722,79.6532147912315,75.70197849685373,78.97848307206725,87.02048642445781,81.5518212894543,87.95355485070358,75.67416930799284,83.38301242636712,92.69761203034524,81.1427069865347,76.09072258884203,83.53919845111616,82.4625206200068,84.68782031259504,84.82915928988335,98.56089405943654,76.71970551470503,79.47400925567099,79.09668804225578,84.1462317269411,81.13248488799034,78.30317470083493,75.81912621843769,79.7311700965834,75.85229047584352,82.35728606419072,81.00887909045588,78.76790900433386,82.61200884681156,87.81024885098749,73.9829473018815,81.46296096009648,78.81755865880669,80.17142248067361,88.43011815521537,82.75600693466473,80.82846006600506,77.95890575804579,78.40442794542557,80.62763325810884,76.2390041380853,78.9506250982021,84.90005939495028,75.75922897215064,77.09984102931685,87.24440379622922,86.31526369919712,85.08733164900603,84.8931820421645,76.73359390895332,86.14893653550179,81.53323546774493,86.27910537919956,81.37255701465178,85.32442700118519,83.39411365833577,91.41846535622827,85.24523625305876,82.30684609631336,93.63977638779635,78.29775886764178,81.64507709842873,88.01732300605187,94.45332075366726,81.26326732465058,76.31788456672668,90.16576813561178,78.24074371724443,82.5446348358828,81.44128281462127,79.90496154929741,78.9289503105047,83.93923100065875,77.28294589663527,74.42600735882503,79.59927160025083,79.03153359353055,82.85695329877001,92.2490906580881,90.84842131717453,73.89535854648582,82.72822394293173,82.30777155824875,84.0600730857151,81.53292372325024,82.46481710431992,80.6959437646548,78.64595281330215,79.68303255617727,82.98009287583793,81.77057267732259,79.43016073574327,91.97426740449062,86.52856983663635,79.80779611473648,94.51962162032775,94.45813133420216,83.56656370873463,90.97264482020769,89.00678007908422,82.74145586123092,81.61600074295029,92.60356770075974,76.57063960832264,75.68116411803078,81.74479484604213,87.15960862672199,83.44955039646715,77.13250820039947,77.92112115756294,85.88820792978919,79.29618613245633,82.7834091071925,76.86541184781699,81.37223331968553,84.99409053830239,88.3983350924661,77.06775925506176,84.10858403771674,78.1733586903663,77.29040531032716,87.38360912857776,85.62090536340385,80.22088070414577,78.26441079877048,79.94842145377976,87.14051216552566,84.18874750650777,76.59515705563936,77.1486725689352,87.0969303131597,82.52076876796657,87.77759477366355,78.50757208784962,87.96810587901075,79.67425566531382,85.40286633999253,75.56053240643698,78.13855689451756,77.48486541793662,79.75323630024438,84.67067306947882,82.53418650449153,79.62812670911471,77.68105534269834,78.29125170180117,86.82526781858627,82.47024917663444,86.66375681961404,76.75875955399029,89.64510891680351,79.73881826739633,76.15638275773254,75.24309767479801,82.99578390676045,91.48766802387043,73.86550012330905,84.02986381161617,82.44527423315631,80.27390910340809,80.30304195090396,80.02310799590597,82.34286594649646,84.66447107320354,94.4305834899148,77.73715362818143,77.8612935219497,78.15721817706222,79.68566046886083,83.5538682337762,79.03839803648223,81.67915636336625,101.89474819819804,80.60148635864961,84.83552477703093,82.38524676987129,81.31653985389418,89.47541497161487,84.40537391262843,78.77488579230227,80.95670551154551,80.48630045488743,96.25255136360225,88.02270211645074,79.73927167778062,77.34323422475485,78.65756235878045,90.84079765974373,88.75738252574577,94.351978670476,96.434104806156,85.73067364645729,80.07987524889819,85.66167376831132,76.95356824446826,82.426275056709,86.1528643251717,76.66030300715484,89.13089320513208,82.53636538549794,87.43308286110762,80.61976105287377,88.76380975665955,75.1062664101497,84.66645722307959,86.37205439133771,90.54769962081086,80.37235790119057,81.86981780346848,79.30790938249626,79.16741313546028,79.01894897557979,80.15292592421272,82.62093619471503,90.76862902371036,86.25707400771863,79.82859825612735,82.13552221840183,90.41868121555702,85.08468783308474,78.76067833793061,73.656991208269,88.38298937990137,85.88079190909927,84.25221371841738,89.07439479110926,78.474253703626,91.87375081660475,86.35875687887905,78.20963213038867,81.9754479527755,82.17834216040886,81.47467906638838,83.4946100323187,77.657406725717,83.5124738156159,77.9968356982636,79.59887904218866,80.58816059071853,80.00512510000394,79.21303356137099,82.64612643858217,90.1207698425697,81.31029305038719,91.21795440389677,79.79497456879217,82.24649815702794,76.08006329895568,81.97101940869555,78.49252208492938,95.94957626450392,82.3881730946593,79.401398084069,95.05322916041543,82.53999704248214,79.40333187276525,83.60707478607108,83.41586689980721,79.23903108573492,75.6667021004885,78.03232141722297,82.4130356747113,74.65143633824415,75.98940064737296,78.88852892545694,83.01374005045824,82.41816959670301,89.1627215450341,81.98501557525346,80.22882045523521,80.99677318533016,82.25826149544679,80.86434706707024,78.12417405892904,78.88404489704807,76.90045466753347,83.3619158124007,79.22455759747598,85.63715184722764,82.16006764690877,83.88092947474455,83.78313831160725,75.89813048283345,79.55578090817157,79.56497344013086,78.25668309159677,82.5561987505373,74.41286029086737,86.87793129423389,79.15611221773186,97.79832823292247,74.5603365411751,79.46446192091011,85.84899139733623,84.88955636742112,100.58534925897763,87.86846100723068,76.72165461535957,82.18400484951123,83.40169692218566,87.03088315296922,81.9241342572053,81.88058418139313,85.95444749758536,74.67095268510292,78.9862009127003,85.33856719616603,79.79944603386856
