inflexible_50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inflexible_60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flexible_30_0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flexible_30_10,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
flexible_30_20,30,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
flexible_40_0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flexible_40_10,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
flexible_40_20,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
